"product_id","product_name","product_category","product_subcategory","product_manufacturer","order_details_id","order_id","product_id","quantity","order_discount","order_profits","order_profit_ratio","order_sales","order_id","customer_id","order_date","shipping_city","shipping_state","shipping_region","shipping_country","shipping_postal_code","shipping_date","shipping_mode","customer_id","customer_name","customer_segment"
"411","Cardinal Holdit Data Disk Pockets","Office Supplies","Binders","Cardinal","5184","CA-2017-157588","411","5","0","17","0.47","36","CA-2017-157588","38","2017-07-14 00:00:00","Columbus","Georgia","South","United States","31907","2017-07-19 00:00:00","Standard Class","38","Anemone Ratner","Consumer"
"873","Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock","Furniture","Furnishings","Howard Miller","5185","CA-2017-157588","873","1","0","16","0.3","52","CA-2017-157588","38","2017-07-14 00:00:00","Columbus","Georgia","South","United States","31907","2017-07-19 00:00:00","Standard Class","38","Anemone Ratner","Consumer"
"771","Global Value Mid-Back Manager's Chair, Gray","Furniture","Chairs","Global","5186","CA-2017-157686","771","4","0.2","12","0.06","195","CA-2017-157686","108","2017-10-01 00:00:00","San Francisco","California","West","United States","94122","2017-10-02 00:00:00","First Class","108","Brian DeCherney","Consumer"
"932","iOttie HLCRIO102 Car Mount","Technology","Phones","iOttie","5187","CA-2017-157707","932","1","0.2","-3","-0.19","16","CA-2017-157707","173","2017-10-10 00:00:00","Denver","Colorado","West","United States","80219","2017-10-12 00:00:00","First Class","173","Corey Catlett","Corporate"
"389","Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled","Furniture","Bookcases","Other","5188","CA-2017-157707","389","3","0.7","-191","-2.1","91","CA-2017-157707","173","2017-10-10 00:00:00","Denver","Colorado","West","United States","80219","2017-10-12 00:00:00","First Class","173","Corey Catlett","Corporate"
"764","Global Manager's Adjustable Task Chair, Storm","Furniture","Chairs","Global","5189","CA-2017-157707","764","1","0.2","14","0.11","121","CA-2017-157707","173","2017-10-10 00:00:00","Denver","Colorado","West","United States","80219","2017-10-12 00:00:00","First Class","173","Corey Catlett","Corporate"
"787","Hammermill Color Copier Paper (28Lb. and 96 Bright)","Office Supplies","Paper","Hammermil","5190","CA-2017-157714","787","1","0","4","0.45","10","CA-2017-157714","144","2017-09-26 00:00:00","Iowa City","Iowa","Central","United States","52240","2017-10-01 00:00:00","Second Class","144","Charles Sheldon","Corporate"
"1256","Peel & Seel Recycled Catalog Envelopes, Brown","Office Supplies","Envelopes","Peel & Seel","5191","CA-2017-157742","1256","3","0.2","10","0.38","28","CA-2017-157742","442","2017-12-29 00:00:00","Springfield","Oregon","West","United States","97477","2017-12-31 00:00:00","Second Class","442","Ken Lonsdale","Consumer"
"546","Eldon 100 Class Desk Accessories","Furniture","Furnishings","Eldon","5192","CA-2017-157749","546","3","0.6","-3","-0.7","4","CA-2017-157749","442","2017-06-04 00:00:00","Chicago","Illinois","Central","United States","60610","2017-06-09 00:00:00","Second Class","442","Ken Lonsdale","Consumer"
"329","Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set","Office Supplies","Art","Binney & Smith","5193","CA-2017-157749","329","2","0.2","1","0.16","7","CA-2017-157749","442","2017-06-04 00:00:00","Chicago","Illinois","Central","United States","60610","2017-06-09 00:00:00","Second Class","442","Ken Lonsdale","Consumer"
"1505","Staple-based wall hangings","Furniture","Furnishings","Staple-based wall hangings","5194","CA-2017-157749","1505","3","0.6","-5","-0.4","12","CA-2017-157749","442","2017-06-04 00:00:00","Chicago","Illinois","Central","United States","60610","2017-06-09 00:00:00","Second Class","442","Ken Lonsdale","Consumer"
"1754","Xerox 1957","Office Supplies","Paper","Xerox","5195","CA-2017-157749","1754","5","0.2","9","0.36","26","CA-2017-157749","442","2017-06-04 00:00:00","Chicago","Illinois","Central","United States","60610","2017-06-09 00:00:00","Second Class","442","Ken Lonsdale","Consumer"
"1321","PureGear Roll-On Screen Protector","Technology","Phones","Other","5196","CA-2017-157749","1321","2","0.2","11","0.35","32","CA-2017-157749","442","2017-06-04 00:00:00","Chicago","Illinois","Central","United States","60610","2017-06-09 00:00:00","Second Class","442","Ken Lonsdale","Consumer"
"965","KI Conference Tables","Furniture","Tables","KI","5197","CA-2017-157749","965","5","0.5","-121","-0.68","177","CA-2017-157749","442","2017-06-04 00:00:00","Chicago","Illinois","Central","United States","60610","2017-06-09 00:00:00","Second Class","442","Ken Lonsdale","Consumer"
"1043","Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base","Furniture","Furnishings","Luxo","5198","CA-2017-157749","1043","5","0.6","-357","-0.85","420","CA-2017-157749","442","2017-06-04 00:00:00","Chicago","Illinois","Central","United States","60610","2017-06-09 00:00:00","Second Class","442","Ken Lonsdale","Consumer"
"845","Hon Olson Stacker Stools","Furniture","Chairs","Hon","5199","CA-2017-157763","845","1","0","39","0.28","141","CA-2017-157763","421","2017-07-18 00:00:00","Bowling Green","Kentucky","South","United States","42104","2017-07-23 00:00:00","Standard Class","421","Katharine Harms","Corporate"
"797","Hewlett Packard 610 Color Digital Copier / Printer","Technology","Copiers","Hewlett-Packard","5200","CA-2017-157791","797","4","0","900","0.45","2000","CA-2017-157791","130","2017-12-23 00:00:00","Warwick","Rhode Island","East","United States","2886","2017-12-28 00:00:00","Second Class","130","Carol Adams","Corporate"
"42","Acco Clips to Go Binder Clips, 24 Clips in Two Sizes","Office Supplies","Fasteners","Acco","5201","CA-2017-157868","42","7","0","12","0.47","25","CA-2017-157868","505","2017-12-23 00:00:00","Grand Rapids","Michigan","Central","United States","49505","2017-12-29 00:00:00","Standard Class","505","Matt Collister","Corporate"
"522","Dixon Prang Watercolor Pencils, 10-Color Set with Brush","Office Supplies","Art","Dixon","5202","CA-2017-158001","522","5","0","9","0.41","21","CA-2017-158001","363","2017-08-23 00:00:00","New York City","New York","East","United States","10035","2017-08-27 00:00:00","Standard Class","363","Jennifer Patt","Corporate"
"1147","Newell 331","Office Supplies","Art","Newell","5203","CA-2017-158001","1147","6","0","8","0.27","29","CA-2017-158001","363","2017-08-23 00:00:00","New York City","New York","East","United States","10035","2017-08-27 00:00:00","Standard Class","363","Jennifer Patt","Corporate"
"9","1.7 Cubic Foot Compact ""Cube"" Office Refrigerators","Office Supplies","Appliances","Other","5204","CA-2017-158001","9","5","0","281","0.27","1041","CA-2017-158001","363","2017-08-23 00:00:00","New York City","New York","East","United States","10035","2017-08-27 00:00:00","Standard Class","363","Jennifer Patt","Corporate"
"1501","Staple envelope","Office Supplies","Envelopes","Staple envelope","5205","CA-2017-158043","1501","2","0","12","0.5","23","CA-2017-158043","354","2017-01-31 00:00:00","Atlantic City","New Jersey","East","United States","8401","2017-02-04 00:00:00","Second Class","354","Jason Klamczynski","Corporate"
"441","Cisco SPA301","Technology","Phones","Cisco","5206","CA-2017-158099","441","3","0.4","-47","-0.17","281","CA-2017-158099","593","2017-09-03 00:00:00","Philadelphia","Pennsylvania","East","United States","19143","2017-09-05 00:00:00","First Class","593","Paul Knutson","Home Office"
"689","GBC Ibimaster 500 Manual ProClick Binding System","Office Supplies","Binders","GBC","5207","CA-2017-158099","689","5","0.7","-761","-0.67","1141","CA-2017-158099","593","2017-09-03 00:00:00","Philadelphia","Pennsylvania","East","United States","19143","2017-09-05 00:00:00","First Class","593","Paul Knutson","Home Office"
"547","Eldon 200 Class Desk Accessories","Furniture","Furnishings","Eldon","5208","CA-2017-158155","547","2","0","4","0.32","13","CA-2017-158155","250","2017-05-02 00:00:00","New York City","New York","East","United States","10009","2017-05-06 00:00:00","Standard Class","250","Edward Hooks","Corporate"
"1481","Southworth Parchment Paper & Envelopes","Office Supplies","Paper","Southworth","5209","CA-2017-158155","1481","2","0","6","0.46","13","CA-2017-158155","250","2017-05-02 00:00:00","New York City","New York","East","United States","10009","2017-05-06 00:00:00","Standard Class","250","Edward Hooks","Corporate"
"1609","Vinyl Sectional Post Binders","Office Supplies","Binders","Other","5210","CA-2017-158155","1609","3","0.2","34","0.38","90","CA-2017-158155","250","2017-05-02 00:00:00","New York City","New York","East","United States","10009","2017-05-06 00:00:00","Standard Class","250","Edward Hooks","Corporate"
"875","Howard Miller 13"" Diameter Pewter Finish Round Wall Clock","Furniture","Furnishings","Howard Miller","5211","CA-2017-158155","875","5","0","84","0.39","215","CA-2017-158155","250","2017-05-02 00:00:00","New York City","New York","East","United States","10009","2017-05-06 00:00:00","Standard Class","250","Edward Hooks","Corporate"
"1126","Newell 312","Office Supplies","Art","Newell","5212","CA-2017-158211","1126","1","0.2","1","0.13","5","CA-2017-158211","79","2017-01-04 00:00:00","Philadelphia","Pennsylvania","East","United States","19143","2017-01-08 00:00:00","Standard Class","79","Ben Peterman","Corporate"
"234","Avery Arch Ring Binders","Office Supplies","Binders","Avery","5213","CA-2017-158211","234","6","0.7","-80","-0.77","105","CA-2017-158211","79","2017-01-04 00:00:00","Philadelphia","Pennsylvania","East","United States","19143","2017-01-08 00:00:00","Standard Class","79","Ben Peterman","Corporate"
"1222","Okidata B400 Printer","Technology","Machines","Okidata","5214","CA-2017-158260","1222","2","0.2","77","0.11","686","CA-2017-158260","164","2017-11-04 00:00:00","San Diego","California","West","United States","92037","2017-11-08 00:00:00","Standard Class","164","Cindy Chapman","Consumer"
"130","Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled","Office Supplies","Paper","Ampad","5215","CA-2017-158302","130","3","0.2","3","0.33","11","CA-2017-158302","402","2017-12-08 00:00:00","Columbus","Ohio","East","United States","43229","2017-12-12 00:00:00","Second Class","402","Julia Barnett","Home Office"
"1012","Logitech G602 Wireless Gaming Mouse","Technology","Accessories","Logitech","5216","CA-2017-158358","1012","2","0","58","0.36","160","CA-2017-158358","253","2017-03-04 00:00:00","Dover","New Hampshire","East","United States","3820","2017-03-08 00:00:00","Standard Class","253","Eleni McCrary","Corporate"
"230","Avery 519","Office Supplies","Labels","Avery","5217","CA-2017-158435","230","2","0","7","0.47","15","CA-2017-158435","60","2017-05-17 00:00:00","Waterbury","Connecticut","East","United States","6708","2017-05-18 00:00:00","First Class","60","Arthur Gainer","Consumer"
"77","Acme Forged Steel Scissors with Black Enamel Handles","Office Supplies","Supplies","Acme","5218","CA-2017-158435","77","7","0","19","0.29","65","CA-2017-158435","60","2017-05-17 00:00:00","Waterbury","Connecticut","East","United States","6708","2017-05-18 00:00:00","First Class","60","Arthur Gainer","Consumer"
"554","Eldon Advantage Chair Mats for Low to Medium Pile Carpets","Furniture","Furnishings","Eldon","5219","CA-2017-158435","554","4","0","17","0.1","173","CA-2017-158435","60","2017-05-17 00:00:00","Waterbury","Connecticut","East","United States","6708","2017-05-18 00:00:00","First Class","60","Arthur Gainer","Consumer"
"615","Euro-Pro Shark Turbo Vacuum","Office Supplies","Appliances","Euro Pro","5220","CA-2017-158547","615","5","0.2","9","0.08","124","CA-2017-158547","412","2017-05-30 00:00:00","Hamilton","Ohio","East","United States","45011","2017-06-04 00:00:00","Standard Class","412","Justin MacKendrick","Consumer"
"256","Avery Hidden Tab Dividers for Binding Systems","Office Supplies","Binders","Avery","5221","CA-2017-158568","256","3","0.8","-3","-1.7","2","CA-2017-158568","630","2017-08-29 00:00:00","Chicago","Illinois","Central","United States","60610","2017-09-02 00:00:00","Standard Class","630","Rick Bensley","Home Office"
"262","Avery Personal Creations Heavyweight Cards","Office Supplies","Paper","Avery","5222","CA-2017-158568","262","7","0.2","23","0.35","65","CA-2017-158568","630","2017-08-29 00:00:00","Chicago","Illinois","Central","United States","60610","2017-09-02 00:00:00","Standard Class","630","Rick Bensley","Home Office"
"1410","SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card","Technology","Accessories","SanDisk","5223","CA-2017-158568","1410","3","0.2","-11","-0.11","96","CA-2017-158568","630","2017-08-29 00:00:00","Chicago","Illinois","Central","United States","60610","2017-09-02 00:00:00","Standard Class","630","Rick Bensley","Home Office"
"808","Holmes 99% HEPA Air Purifier","Office Supplies","Appliances","Holmes","5224","CA-2017-158575","808","6","0.2","17","0.16","104","CA-2017-158575","685","2017-11-18 00:00:00","Kent","Ohio","East","United States","44240","2017-11-24 00:00:00","Standard Class","685","Sean Braxton","Corporate"
"817","Home/Office Personal File Carts","Office Supplies","Storage","Other","5225","CA-2017-158610","817","2","0","17","0.25","70","CA-2017-158610","172","2017-09-19 00:00:00","Providence","Rhode Island","East","United States","2908","2017-09-22 00:00:00","First Class","172","Clytie Kelty","Consumer"
"1686","Xerox 1895","Office Supplies","Paper","Xerox","5226","CA-2017-158617","1686","6","0","16","0.45","36","CA-2017-158617","44","2017-09-22 00:00:00","Lawrence","Indiana","Central","United States","46226","2017-09-28 00:00:00","Standard Class","44","Anna Chung","Consumer"
"1257","Peel & Stick Add-On Corner Pockets","Office Supplies","Binders","Other","5227","CA-2017-158694","1257","3","0.2","2","0.35","5","CA-2017-158694","57","2017-11-10 00:00:00","Los Angeles","California","West","United States","90036","2017-11-13 00:00:00","Second Class","57","Arianne Irving","Consumer"
"1154","Newell 338","Office Supplies","Art","Newell","5228","CA-2017-158694","1154","5","0","4","0.27","15","CA-2017-158694","57","2017-11-10 00:00:00","Los Angeles","California","West","United States","90036","2017-11-13 00:00:00","Second Class","57","Arianne Irving","Consumer"
"1728","Xerox 1933","Office Supplies","Paper","Xerox","5229","CA-2017-158694","1728","5","0","29","0.47","61","CA-2017-158694","57","2017-11-10 00:00:00","Los Angeles","California","West","United States","90036","2017-11-13 00:00:00","Second Class","57","Arianne Irving","Consumer"
"599","Embossed Ink Jet Note Cards","Office Supplies","Paper","Other","5230","CA-2017-158694","599","3","0","33","0.48","68","CA-2017-158694","57","2017-11-10 00:00:00","Los Angeles","California","West","United States","90036","2017-11-13 00:00:00","Second Class","57","Arianne Irving","Consumer"
"300","Belkin F9S820V06 8 Outlet Surge","Office Supplies","Appliances","Belkin","5231","CA-2017-158694","300","4","0","39","0.3","130","CA-2017-158694","57","2017-11-10 00:00:00","Los Angeles","California","West","United States","90036","2017-11-13 00:00:00","Second Class","57","Arianne Irving","Consumer"
"869","Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock","Furniture","Furnishings","Howard Miller","5232","CA-2017-158694","869","9","0","192","0.41","467","CA-2017-158694","57","2017-11-10 00:00:00","Los Angeles","California","West","United States","90036","2017-11-13 00:00:00","Second Class","57","Arianne Irving","Consumer"
